FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,36000000,복식부기,결산세출,381614955,473701916,213669448,165398530,774334501,S010000704,2754797820,7816803.2,B100000001,01,N,단국대학교사범대학부속중학교,,,
사립,03,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,18397800,N,262474460,미지정,결산세출,393727962,390750117,63457940,509954792,682217530,S010000710,3219827080,11689467.7,B100000001,01,N,동덕여자중학교,,,
사립,03,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,132312880,N,174574000,복식부기,결산세출,347315137,553178630,81873810,209268730,771903500,S010000714,3626343220,9213703.0,B100000001,01,N,서문여자중학교,,,
사립,03,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,95073905,N,370141260,복식부기,결산세출,297784651,1335977090,219524940,483531234,1097960270,S010000718,3723860970,9196446.7,B100000001,01,N,세화여자중학교,중,3,
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,3526819850,복식부기,결산세출,363866537,495283168,203375716,452782334,1043965603,S010000720,3656715470,10729965.5,B100000001,01,N,숙명여자중학교,중,3,
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,50000000,복식부기,결산세출,446769423,464946272,50790620,333566810,520771276,S010000731,2235742480,8424203.0,B100000001,01,N,은성중학교,중,3,
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,3564040,N,493241230,복식부기,결산세출,568721421,739346866,1028135540,448326513,1292233344,S010000733,4600032750,10389129.9,B100000001,01,N,중동중학교,,,
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,300000,N,320092700,복식부기,결산세출,494182679,1090971910,62987684,488510934,1352314540,S010000734,4260575821,7942850.7,B100000001,01,N,진선여자중학교,중,3,
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,12078940,N,1196410890,복식부기,결산세출,559179891,519723206,919997673,545656720,1355750050,S010000736,3570993780,10482839.6,B100000001,01,N,휘문중학교,,,
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,20119790,N,0,복식부기,결산세출,329813440,492672810,422580100,83097340,424848612,S010000861,3734987020,22574258.7,B100000001,01,N,동북중학교,,,
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,79774380,N,1038537340,복식부기,결산세출,651414128,374117931,153455393,175525545,688647463,S010000862,3564367440,14340809.4,B100000001,01,N,동신중학교,중,3,
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,6580390,N,371148490,복식부기,결산세출,321868695,544102521,699938398,275352276,680553740,S010000868,3673141650,13119134.1,B100000001,01,N,배명중학교,,,
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,43943010,N,1472893480,복식부기,결산세출,392290282,432949619,1286779448,326264118,1099598095,S010000869,4413935065,10615082.0,B100000001,01,N,배재중학교,,,
