FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,02,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,0,N,1106500000,복식부기,예산세출,459952000,109256000,920237000,239069000,374038000,S010001061,1637922000,14255805.9,B100000001,01,N,유석초등학교,,
사립,02,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,0,N,865000000,복식부기,예산세출,343660000,728589000,1554614000,839151000,963216000,S010001197,1882883000,15303012.8,B100000001,01,N,동광초등학교,,
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,140000000,N,610320000,복식부기,예산세출,312943000,134770000,21425000,683886000,37379000,S010001394,3536772000,8163181.8,B100000001,01,N,경희초등학교,초,2
사립,02,서울특별시 중랑구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,2213412000,복식부기,예산세출,972664000,957700000,570817000,1367319000,961116000,S010001395,3253251000,15743545.9,B100000001,01,N,금성초등학교,초,2
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,90000000,복식부기,예산세출,440822000,309879000,1510799000,1320265000,923788000,S010001396,2590769000,10107344.6,B100000001,01,N,서울삼육초등학교,,
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,200000000,복식부기,예산세출,924994000,153419000,2000000,70150000,539626000,S010001434,4661366000,9453903.3,B100000001,01,N,은석초등학교,,
사립,02,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,8000000,N,400000000,복식부기,예산세출,531647000,433967000,903162000,808847000,871287000,S010001613,4250090000,11273351.6,B100000001,01,N,중앙대학교사범대학부속초등학교,,
사립,02,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,3000000,N,4073358000,복식부기,예산세출,1079708000,646250000,92418000,1269075000,371825000,S010001733,2612567000,13621746.3,B100000001,01,N,동북초등학교,,
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,50000000,N,1055000000,복식부기,예산세출,825337000,319680000,1415260000,620250000,942215000,S010001734,3915940000,12717221.1,B100000001,01,N,상명초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,50000000,N,295977000,복식부기,예산세출,523525000,392031000,1016462000,322729000,40894000,S010001792,3078344000,8067647.4,B100000001,01,N,청원초등학교,,
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,30000000,복식부기,예산세출,463284000,263650000,1261170000,1763928000,911755000,S010001793,2606794000,9631373.4,B100000001,01,N,태강삼육초등학교,,
사립,02,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,133008000,N,1680000000,복식부기,예산세출,777518000,247635000,53637000,621939000,1301392000,S010001794,2720261000,13105026.1,B100000001,01,N,한신초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,20001000,N,30007000,복식부기,예산세출,911881000,385702000,2100054000,1127542000,1287103000,S010001795,3148704000,13778278.3,B100000001,01,N,화랑초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,150000000,복식부기,예산세출,826905000,194450000,532708000,436660000,846385000,S010001966,3984140000,12145031.4,B100000001,01,N,경기초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,442000000,복식부기,예산세출,482044000,321300000,41551000,162390000,380898000,S010001967,4506648000,8988412.8,B100000001,01,N,명지초등학교,,
사립,02,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,450000000,복식부기,예산세출,274195000,151914000,852089000,545340000,545755000,S010002019,2907018000,12955454.8,B100000001,01,N,선일초등학교,초,2
사립,02,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,3050000000,복식부기,예산세출,645561000,375504000,97375000,596434000,222435000,S010002021,1989919000,14566238.0,B100000001,01,N,예일초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,66500000,복식부기,예산세출,488083000,312860000,1349494000,281279000,193478000,S010002023,4930650000,12215294.9,B100000001,01,N,이화여자대학교사범대학부속초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,120000,N,200000000,복식부기,예산세출,451750000,153621000,78599000,204610000,515952000,S010002024,1858348000,9700280.1,B100000001,01,N,추계초등학교,,
사립,02,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,664080000,N,1363830000,복식부기,예산세출,626655000,695067000,141141000,333673000,332063000,S010002025,3654675000,11710920.5,B100000001,01,N,충암초등학교,,
사립,02,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,600000000,복식부기,예산세출,871618000,338913000,69182000,635081000,185700000,S010002026,2508290000,10273735.7,B100000001,01,N,홍익대학교사범대학부속초등학교,,
사립,02,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,0,N,317950000,복식부기,예산세출,984419000,377107000,1505408000,1114289000,231265000,S010002163,4998235000,12721859.8,B100000001,01,N,경복초등학교,,
