FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,경상남도 진주시,경상남도교육청,경상남도교육청,A000000001,0,N,119349820,미지정,결산세출,385732100,246362430,78605560,353167630,1783772640,S000003495,117667480,6870061.6,A000000001,17,일반고등학교,N,경상국립대학교사범대학부설고등학교,,고,4.0
공립,4,경상남도 거창군,경상남도교육청,경상남도교육청,S100000001,0,N,251866800,복식부기,결산세출,316677990,323266410,354156410,115662810,520912940,S160000462,18653030,23471560.4,S100000001,17,특성화고등학교,N,거창승강기고등학교,,,
공립,4,경상남도 거제시,경상남도교육청,경상남도교육청,S100000001,0,N,85349200,복식부기,결산세출,559677830,557890120,1886794830,483233090,1524696310,S160000465,45963380,13716279.4,S100000001,17,특수목적고등학교,N,거제공업고등학교,,고,4.0
공립,4,경상남도 거제시,경상남도교육청,경상남도교육청,S100000001,0,N,98576040,복식부기,결산세출,312578820,267581080,327188610,100251140,708222660,S160000467,29358640,11040461.0,S100000001,17,특성화고등학교,N,거제여자상업고등학교,,고,4.0
공립,4,경상남도 거제시,경상남도교육청,경상남도교육청,S100000001,0,N,454269650,미지정,결산세출,428651550,232539920,132336910,405621450,1686850810,S160000468,50979820,4830840.6,S100000001,17,자율고등학교,N,거제제일고등학교,,,
공립,4,경상남도 거제시,경상남도교육청,경상남도교육청,S100000001,211691560,N,69089010,복식부기,결산세출,506169810,306007710,1101939430,543087520,1314094010,S160000469,54155380,10891868.5,S100000001,17,특성화고등학교,N,경남산업고등학교,,,
공립,4,경상남도 거제시,경상남도교육청,경상남도교육청,S100000001,0,N,314117790,미지정,결산세출,507992530,1534673090,164969000,465004230,1838251190,S160000470,61290230,4847517.9,S100000001,17,일반고등학교,N,거제중앙고등학교,,고,4.0
공립,4,경상남도 거창군,경상남도교육청,경상남도교육청,S100000001,0,N,0,복식부기,결산세출,339136590,303636740,78972440,185286000,580168320,S160000476,27738740,7808963.0,S100000001,17,일반고등학교,N,아림고등학교,,,
공립,4,경상남도 거창군,경상남도교육청,경상남도교육청,S100000001,0,N,65657360,미지정,결산세출,302532490,148463280,30604140,263028460,1286550320,S160000478,68377840,8170618.5,S100000001,17,일반고등학교,N,거창여자고등학교,,고,4.0
공립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,8144430,N,297197120,미지정,결산세출,336256332,266491950,528545490,1101851720,1725720018,S160000481,34044080,15802393.9,S100000001,17,특수목적고등학교,N,경남과학고등학교,,고,4.0
공립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,2167520,N,1417939810,미지정,결산세출,431673650,342563310,381340600,1066374380,979715530,S160000487,57264020,18567614.4,S100000001,17,특성화고등학교,N,경남자영고등학교,,,
공립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,373410,N,111651680,복식부기,결산세출,358607580,266856290,1656334220,114292340,522828940,S160000489,62140210,15543139.0,S100000001,17,특성화고등학교,N,경남정보고등학교,,고,4.0
공립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,11629910,N,529119690,복식부기,결산세출,493383130,791137060,2704614820,53197300,1551986900,S160000490,24508370,26549901.6,S100000001,17,특수목적고등학교,N,경남체육고등학교,,고,4.0
공립,4,경상남도 고성군,경상남도교육청,경상남도교육청,S100000001,12881350,N,49013710,복식부기,결산세출,482894790,420800870,2058624880,217909910,1637612690,S160000491,68192790,13300889.8,S100000001,17,특성화고등학교,N,경남항공고등학교,,고,4.0
공립,4,경상남도 고성군,경상남도교육청,경상남도교육청,S100000001,0,N,26321040,미지정,결산세출,365852560,231975760,30638390,491660820,1134518540,S160000500,51828920,6646142.5,S100000001,17,일반고등학교,N,고성중앙고등학교,,고,4.0
공립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,0,N,0,복식부기,결산세출,143972930,928646920,38872140,84860880,299824640,S160000502,44561380,37578997.3,S100000001,17,일반고등학교,N,곤양고등학교,,,
공립,4,경상남도 하동군,경상남도교육청,경상남도교육청,S100000001,0,N,82542910,복식부기,결산세출,219389410,170661960,47559520,202606390,722854980,S160000506,22272530,14391055.9,S100000001,17,일반고등학교,N,금남고등학교,,고,4.0
공립,4,경상남도 김해시,경상남도교육청,경상남도교육청,S100000001,11696720,N,1228168070,복식부기,결산세출,498304610,361905990,207728030,608283360,1635977570,S160000508,45528750,6376689.5,S100000001,17,일반고등학교,N,김해가야고등학교,,고,4.0
공립,4,경상남도 김해시,경상남도교육청,경상남도교육청,S100000001,6277630,N,0,복식부기,결산세출,723911687,218957980,2303261967,2282089910,1311670530,S160000509,64129800,10582388.2,S100000001,17,특성화고등학교,N,김해건설공업고등학교,,,
공립,4,경상남도 김해시,경상남도교육청,경상남도교육청,S100000001,10050,N,400817250,미지정,결산세출,510460740,256877510,207453130,441681520,1476743450,S160000510,58556910,4796281.2,S100000001,17,일반고등학교,N,김해경원고등학교,,,
공립,4,경상남도 김해시,경상남도교육청,경상남도교육청,S100000001,0,N,203190870,미지정,결산세출,427136710,445879510,211233720,383861630,1525652690,S160000511,61742900,5272974.2,S100000001,17,일반고등학교,N,김해고등학교,,,
공립,4,경상남도 김해시,경상남도교육청,경상남도교육청,S100000001,0,N,12999610,복식부기,결산세출,562509430,384657790,1126582860,727951650,975261790,S160000512,210223630,8368591.5,S100000001,17,특성화고등학교,N,김해생명과학고등학교,,,
공립,4,경상남도 김해시,경상남도교육청,경상남도교육청,S100000001,0,N,210165420,미지정,결산세출,450986120,213513550,158495780,473990790,1389802900,S160000513,57507520,4616347.0,S100000001,17,일반고등학교,N,김해여자고등학교,,,
공립,4,경상남도 남해군,경상남도교육청,경상남도교육청,S100000001,0,N,50639300,미지정,결산세출,257324740,150697870,386703050,381617930,422575360,S160000523,14686420,25603764.2,S100000001,17,특성화고등학교,N,경남해양과학고등학교,,,
공립,4,경상남도 남해군,경상남도교육청,경상남도교육청,S100000001,0,N,0,복식부기,결산세출,237110670,191539270,331251270,78663130,363346410,S160000525,22475030,19434694.9,S100000001,17,특성화고등학교,N,남해정보산업고등학교,,고,4.0
공립,4,경상남도 남해군,경상남도교육청,경상남도교육청,S100000001,0,N,18090000,미지정,결산세출,426810140,1054874050,30547410,385813880,1348223840,S160000526,39823490,9689685.7,S100000001,17,일반고등학교,N,남해제일고등학교,,,
공립,4,경상남도 산청군,경상남도교육청,경상남도교육청,S100000001,0,N,0,복식부기,결산세출,192630090,149802190,19927450,144210770,565675840,S160000529,17005210,9902286.8,S100000001,17,일반고등학교,N,단성고등학교,,고,4.0
공립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,0,N,0,미지정,결산세출,142034110,68821320,36165060,127331180,153299110,S160000531,44618800,27250932.4,S100000001,17,일반고등학교,N,대곡고등학교,,고,4.0
공립,4,경상남도 산청군,경상남도교육청,경상남도교육청,S100000001,0,N,0,미지정,결산세출,151976900,176389130,26111230,121914170,413297910,S160000539,11427050,14772399.8,S100000001,17,일반고등학교,N,덕산고등학교,,,
