SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,광주광역시 북구,,교육부,광주광역시교육청,A000000001,1000000,N,0,복식부기,예산세출,433716000,96102000,93093000,228173000,462097000,S000003517,77100000,6102109.6,A000000001,5,N,전남대학교사범대학부설중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,예산세출,178946000,102236000,15000000,131762000,290272000,S050000169,15250000,2676883.2,F100000001,5,N,각화중학교,
,공립,3,광주광역시 동구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,예산세출,146579000,88518000,11926000,120248000,406027000,S050000175,10500000,1902422.3,F100000001,5,N,무등중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,1000000,N,0,복식부기,예산세출,261426000,30131000,3300000,49240000,193626000,S050000176,10800000,4361293.7,F100000001,5,N,광주북성중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,예산세출,185713000,86397000,128800000,67041000,319444000,S050000182,23020000,3734631.3,F100000001,5,N,광주체육중학교,
,공립,3,광주광역시 동구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,예산세출,197319000,100792000,8700000,82512000,314671000,S050000183,13840000,3370112.7,F100000001,5,N,광주충장중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,예산세출,205687000,89626000,18540000,107687000,286790000,S050000185,10500000,3020294.1,F100000001,5,N,두암중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,400000,N,0,복식부기,예산세출,207351000,55419000,19678000,140510000,448153000,S050000186,16000000,1868444.2,F100000001,5,N,문산중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,500000,N,0,복식부기,예산세출,175357000,33860000,47040000,69890000,174549000,S050000188,9050000,2882745.8,F100000001,5,N,문화중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,예산세출,214222000,35197000,27990000,130198000,439806000,S050000189,17150000,2083284.3,F100000001,5,N,문흥중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,1000000,N,0,복식부기,예산세출,164163000,102756000,73148000,70930000,234866000,S050000195,24910000,2764497.9,F100000001,5,N,신광중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,500000,N,0,복식부기,예산세출,244231000,71425000,15950000,190074000,610851000,S050000196,20982000,1959275.0,F100000001,5,N,양산중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,500000,N,0,복식부기,예산세출,165878000,110572000,16576000,100563000,324246000,S050000197,15820000,2279984.5,F100000001,5,N,용봉중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,500000,N,0,복식부기,예산세출,157469000,77848000,28568000,109536000,331307000,S050000198,13600000,2623459.9,F100000001,5,N,우산중학교,
중,공립,3,광주광역시 동구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,1000000,N,0,복식부기,예산세출,161347000,30980000,10790000,101492000,251951000,S050000199,9800000,2251428.6,F100000001,5,N,운림중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,500000,N,0,복식부기,예산세출,236477000,119847000,17110000,159676000,552322000,S050000200,39046000,2038003.6,F100000001,5,N,운암중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,1000000,N,0,복식부기,예산세출,217546000,156098000,11100000,185731000,469363000,S050000201,28580000,2147425.7,F100000001,5,N,일곡중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,500000,N,0,복식부기,예산세출,244120000,52947000,24890000,145244000,469107000,S050000202,13100000,2016789.8,F100000001,5,N,일동중학교,
중,공립,3,광주광역시 광산구,3.0,광주광역시서부교육지원청,광주광역시교육청,F100000072,0,N,0,복식부기,예산세출,190268000,71413000,24320000,72465000,264094000,S050000365,10950000,2596352.5,F100000001,5,N,광산중학교,
,공립,3,광주광역시 광산구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,500000,N,0,복식부기,예산세출,140108000,66330000,15270000,53011000,235970000,S050000366,18103000,5816395.6,F100000001,5,N,평동중학교,
중,공립,3,광주광역시 서구,3.0,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,230770000,82178000,32080000,148919000,511054000,S050000368,20400000,1900742.6,F100000001,5,N,광주동명중학교,
,공립,3,광주광역시 남구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,173964000,75323000,19800000,80869000,338819000,S050000371,14900000,2380658.8,F100000001,5,N,광주무진중학교,
중,공립,3,광주광역시 남구,3.0,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,211085000,90682000,19900000,93952000,433353000,S050000373,21445000,2407229.3,F100000001,5,N,광주서광중학교,
,공립,3,광주광역시 서구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,207308000,87896000,32430000,178394000,478983000,S050000377,20310000,1877464.6,F100000001,5,N,광주중학교,
중,공립,3,광주광역시 서구,3.0,광주광역시서부교육지원청,광주광역시교육청,F100000072,0,N,0,복식부기,예산세출,219311000,98866000,13610000,144480000,566888000,S050000379,30920000,1721274.0,F100000001,5,N,광주화정중학교,
,공립,3,광주광역시 서구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,800000,N,0,복식부기,예산세출,210978000,42945000,24260000,131962000,430035000,S050000381,18300000,2070554.2,F100000001,5,N,광주효광중학교,
,공립,3,광주광역시 광산구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,5000000,N,0,복식부기,예산세출,187756000,101040000,58660000,154574000,520249000,S050000382,17950000,1849962.8,F100000001,5,N,금구중학교,
,공립,3,광주광역시 남구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,1400000,N,0,복식부기,예산세출,204866000,126148000,53250000,160539000,482735000,S050000383,18650000,2200815.1,F100000001,5,N,금당중학교,
,공립,3,광주광역시 서구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,188240000,39460000,22160000,117116000,318001000,S050000385,20220000,2369788.6,F100000001,5,N,금호중학교,
중,공립,3,광주광역시 남구,3.0,광주광역시서부교육지원청,광주광역시교육청,F100000072,0,N,0,복식부기,예산세출,141803000,89458000,23183000,61524000,267516000,S050000387,19260000,5381642.9,F100000001,5,N,대촌중학교,
,공립,3,광주광역시 남구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,215312000,190574000,26435000,130818000,481961000,S050000392,19523000,2131246.0,F100000001,5,N,봉선중학교,
중,공립,3,광주광역시 서구,3.0,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,160896000,70870000,33820000,83344000,313133000,S050000394,12860000,2650678.4,F100000001,5,N,상무중학교,
,공립,3,광주광역시 서구,,광주광역시서부교육지원청,광주광역시교육청,F100000072,1000000,N,0,복식부기,예산세출,184122000,49121000,17200000,153711000,431700000,S050000395,14840000,1796822.8,F100000001,5,N,상일중학교,
