FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,부산광역시 금정구,교육부,부산광역시교육청,A000000001,N,복식부기,예산세입,60000000,32600000,0,275672000,568692000,S000003509,1583257000,A000000001,2,일반고등학교,N,부산대학교사범대학부설고등학교,,고,4.0
국립,4,부산광역시 해운대구,교육부,부산광역시교육청,A000000001,N,복식부기,예산세입,700000000,40000000,0,440618000,0,S000003543,8712000000,A000000001,2,특수목적고등학교,N,부산기계공업고등학교,,고,4.0
국립,4,부산광역시 영도구,교육부,부산광역시교육청,A000000001,N,복식부기,예산세입,604617000,13000000,0,67200000,0,S000003604,1018000000,A000000001,2,특수목적고등학교,N,부산해사고등학교,,,
공립,4,부산광역시 부산진구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,5100000,0,169435000,0,S020000339,1606129000,C100000001,2,일반고등학교,N,개금고등학교,,고,4.0
공립,4,부산광역시 서구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,127420000,9400000,0,925164000,0,S020000342,1827224000,C100000001,2,일반고등학교,N,경남고등학교,,,
공립,4,부산광역시 부산진구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,89200000,0,255292000,0,S020000344,2126463000,C100000001,2,특성화고등학교,N,경남공업고등학교,,,
공립,4,부산광역시 서구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,11750000,0,637854000,0,S020000345,1568348000,C100000001,2,일반고등학교,N,부경고등학교,,,
공립,4,부산광역시 동구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,4500000,0,542038000,0,S020000346,1827781000,C100000001,2,일반고등학교,N,경남여자고등학교,,,
공립,4,부산광역시 사상구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,20068000,0,243017000,0,S020000359,1280987000,C100000001,2,일반고등학교,N,구덕고등학교,,고,4.0
공립,4,부산광역시 동래구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,5500000,0,377090000,0,S020000364,1617623000,C100000001,2,일반고등학교,N,금정고등학교,,고,4.0
공립,4,부산광역시 금정구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,4400000,0,232355000,0,S020000365,2323317000,C100000001,2,일반고등학교,N,금정여자고등학교,,,
공립,4,부산광역시 기장군,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,10000000,0,353600000,0,S020000368,2400573000,C100000001,2,일반고등학교,N,기장고등학교,,고,4.0
공립,4,부산광역시 북구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,1750000,0,248995000,0,S020000370,1674479000,C100000001,2,일반고등학교,N,낙동고등학교,,,
공립,4,부산광역시 금정구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,7610000,0,284837000,0,S020000371,3217489000,C100000001,2,일반고등학교,N,남산고등학교,,고,4.0
공립,4,부산광역시 금정구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,21341000,0,191560000,0,S020000373,2953227000,C100000001,2,일반고등학교,N,내성고등학교,,,
공립,4,부산광역시 사하구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,14960000,0,190974000,0,S020000374,3147426000,C100000001,2,일반고등학교,N,다대고등학교,,고,4.0
공립,4,부산광역시 강서구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,1600000,0,107285000,0,S020000390,1024257000,C100000001,2,일반고등학교,N,덕문고등학교,,고,4.0
공립,4,부산광역시 동래구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,14300000,0,1052636000,0,S020000394,1905673000,C100000001,2,일반고등학교,N,동래고등학교,,,
공립,4,부산광역시 동래구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,29000000,0,186335000,0,S020000399,1453783000,C100000001,2,특성화고등학교,N,동래원예고등학교,,,
공립,4,부산광역시 북구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,35690000,0,228018000,0,S020000416,3201421000,C100000001,2,일반고등학교,N,만덕고등학교,,,
공립,4,부산광역시 남구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,8000000,0,245575000,0,S020000418,1586994000,C100000001,2,일반고등학교,N,문현여자고등학교,,,
공립,4,부산광역시 강서구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,2526000,0,132255000,0,S020000424,1241190000,C100000001,2,일반고등학교,N,부산강서고등학교,,고,4.0
공립,4,부산광역시 동구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,23600000,0,1249716000,0,S020000429,2849832000,C100000001,2,일반고등학교,N,부산고등학교,,고,4.0
공립,4,부산광역시 남구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,53360000,0,978501000,0,S020000432,2246662000,C100000001,2,특성화고등학교,N,부산공업고등학교,,,
공립,4,부산광역시 부산진구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,30106000,0,1581640000,0,S020000435,2868037000,C100000001,2,특수목적고등학교,N,부산국제고등학교,,,
공립,4,부산광역시 영도구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,10500000,0,223033000,0,S020000438,1181567000,C100000001,2,자율고등학교,N,부산남고등학교,,,
공립,4,부산광역시 수영구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,7050000,0,275248000,0,S020000440,1910013000,C100000001,2,일반고등학교,N,부산남일고등학교,,,
공립,4,부산광역시 수영구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,5999000,0,234390000,0,S020000446,1550004000,C100000001,2,일반고등학교,N,부산동여자고등학교,,,
공립,4,부산광역시 남구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,9600000,0,237481000,0,S020000447,1652783000,C100000001,2,특수목적고등학교,N,한국조형예술고등학교,,,
공립,4,부산광역시 강서구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,6700000,0,65296000,0,S020000450,2329924000,C100000001,2,특수목적고등학교,N,부산소프트웨어마이스터고등학교,,,
공립,4,부산광역시 부산진구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,44250000,0,832302000,0,S020000452,2066334000,C100000001,2,일반고등학교,N,개성고등학교,,고,4.0
공립,4,부산광역시 서구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,8150000,0,260506000,0,S020000453,1491747000,C100000001,2,일반고등학교,N,부산서여자고등학교,,,
공립,4,부산광역시 사하구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,4950000,0,436081000,0,S020000459,1872568000,C100000001,2,일반고등학교,N,부산여자고등학교,,,
공립,4,부산광역시 영도구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,20500000,0,132787000,0,S020000462,1201562000,C100000001,2,특성화고등학교,N,부산영상예술고등학교,,고,4.0
공립,4,부산광역시 사하구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,34500000,0,155662000,0,S020000467,3861235000,C100000001,2,특수목적고등학교,N,부산자동차마이스터고등학교,,고,4.0
공립,4,부산광역시 기장군,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,10510000,0,623175000,0,S020000468,1249556000,C100000001,2,일반고등학교,N,부산장안고등학교,,고,4.0
공립,4,부산광역시 동래구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,96200000,0,360762000,0,S020000469,2004009000,C100000001,2,특성화고등학교,N,부산전자공업고등학교,,고,4.0
공립,4,부산광역시 북구,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,예산세입,0,6460000,0,133310000,0,S020000475,1502014000,C100000001,2,일반고등학교,N,부산백양고등학교,,,
