FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,충청남도 공주시,교육부,충청남도교육청,A000000001,0,N,0,미지정,결산세출,641321120,206831960,169369170,398973411,2496663040,S000003496,42675000,7959423.9,A000000001,13,일반고등학교,N,국립공주대학교사범대학부설고등학교,,,
공립,4,충청남도 홍성군,충청남도교육청,충청남도교육청,N100000001,0,N,0,미지정,결산세출,255173460,276603250,33516660,148311990,478354600,S120000123,26899040,6218668.4,N100000001,13,일반고등학교,N,갈산고등학교,,,
공립,4,충청남도 논산시,충청남도교육청,충청남도교육청,N100000001,0,N,0,복식부기,결산세출,255856140,164023940,41039010,370820380,340199120,S120000124,24101650,6133539.7,N100000001,13,일반고등학교,N,강경고등학교,,,
공립,4,충청남도 논산시,충청남도교육청,충청남도교육청,N100000001,50670,N,0,미지정,결산세출,471249090,691279610,747247400,109422340,749328910,S120000126,39949690,10598217.8,N100000001,13,특성화고등학교,N,강경상업고등학교,,,
공립,4,충청남도 홍성군,충청남도교육청,충청남도교육청,N100000001,0,N,0,복식부기,결산세출,308923470,580903590,631653330,242937790,529835220,S120000130,24936030,12884385.7,N100000001,13,특성화고등학교,N,홍성공업고등학교,,,
공립,4,충청남도 공주시,충청남도교육청,충청남도교육청,N100000001,0,N,0,미지정,결산세출,553859420,861549400,532860630,59550840,985506140,S120000131,54607760,5783556.3,N100000001,13,일반고등학교,N,공주고등학교,,,
공립,4,충청남도 공주시,충청남도교육청,충청남도교육청,N100000001,0,N,189873500,미지정,결산세출,522027640,1280833110,664334950,247340030,663488860,S120000132,43778350,16720724.3,N100000001,13,특수목적고등학교,N,공주마이스터고등학교,,고,4.0
공립,4,충청남도 공주시,충청남도교육청,충청남도교육청,N100000001,0,N,65714000,복식부기,결산세출,618449530,714646400,1001032550,676805140,728757090,S120000134,59722170,13102125.0,N100000001,13,특성화고등학교,N,공주생명과학고등학교,,,
공립,4,충청남도 공주시,충청남도교육청,충청남도교육청,N100000001,5684680,N,0,복식부기,결산세출,490644260,191358210,160651850,242998320,881240570,S120000135,58336430,4523194.5,N100000001,13,일반고등학교,N,공주여자고등학교,,,
공립,4,충청남도 홍성군,충청남도교육청,충청남도교육청,N100000001,0,N,0,미지정,결산세출,350381090,755322280,87906190,1349332100,483434690,S120000143,26818070,21056513.2,N100000001,13,특성화고등학교,N,충남드론항공고등학교,,,
공립,4,충청남도 금산군,충청남도교육청,충청남도교육청,N100000001,0,N,0,복식부기,결산세출,375716630,148971050,279555650,143627600,1099784340,S120000144,38738720,6863138.1,N100000001,13,일반고등학교,N,금산고등학교,,,
공립,4,충청남도 금산군,충청남도교육청,충청남도교육청,N100000001,0,N,0,복식부기,결산세출,329933790,98214740,314239090,378552600,431338040,S120000146,33696510,9440326.0,N100000001,13,특성화고등학교,N,금산산업고등학교,,고,4.0
공립,4,충청남도 금산군,충청남도교육청,충청남도교육청,N100000001,0,N,0,복식부기,결산세출,361454100,261448500,168286500,355635430,955163430,S120000147,43243050,6767290.3,N100000001,13,일반고등학교,N,금산여자고등학교,,고,4.0
공립,4,충청남도 논산시,충청남도교육청,충청남도교육청,N100000001,0,N,0,미지정,결산세출,383166370,334490520,46832310,394664350,461382800,S120000149,41640090,6518339.0,N100000001,13,일반고등학교,N,논산고등학교,,고,4.0
