FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,충청북도 청주시 흥덕구,교육부,충청북도교육청,A000000001,N,복식부기,예산세입,10000000,2000000,0,1363021000,523379000,S000003533,1022089000,A000000001,12,일반고등학교,N,한국교원대학교부설고등학교,,고,4.0
국립,4,충청북도 청주시 흥덕구,교육부,충청북도교육청,A000000001,N,복식부기,예산세입,50000000,8600000,0,629045000,711957000,S000003569,1336693000,A000000001,12,일반고등학교,N,충북대학교사범대학부설고등학교,,고,4.0
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,2400000,0,153028000,0,S110000129,896461000,M100000001,12,일반고등학교,N,광혜원고등학교,,,
공립,4,충청북도 괴산군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,40000000,3200000,0,165442000,122500000,S110000130,1261467000,M100000001,12,일반고등학교,N,괴산고등학교,,,
공립,4,충청북도 음성군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,50000000,12280000,0,475703000,0,S110000134,2290324000,M100000001,12,특수목적고등학교,N,충북반도체고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,50000000,5760000,0,557592000,0,S110000136,1919871000,M100000001,12,일반고등학교,N,금천고등학교,,고,4.0
공립,4,충청북도 단양군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,3500000,0,300041000,400000,S110000138,1103992000,M100000001,12,일반고등학교,N,단양고등학교,,고,4.0
공립,4,충청북도 단양군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,15000000,3104000,0,411038000,0,S110000139,746512000,M100000001,12,특성화고등학교,N,한국호텔관광고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30003000,5500000,0,401420000,0,S110000150,2067843000,M100000001,12,특수목적고등학교,N,충북에너지고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,15000000,3200000,0,88227000,145799000,S110000155,572522000,M100000001,12,일반고등학교,N,보은여자고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,67667000,0,36405000,0,S110000156,1277449000,M100000001,12,특성화고등학교,N,충북생명산업고등학교,,,
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,5000000,418000,0,15691000,0,S110000157,396044000,M100000001,12,특성화고등학교,N,보은정보고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,33000000,6500000,0,416260000,0,S110000159,1600959000,M100000001,12,일반고등학교,N,상당고등학교,,,
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,3800000,0,237105000,0,S110000168,1300676000,M100000001,12,일반고등학교,N,영동고등학교,,고,4.0
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,25000000,12000000,0,100693000,0,S110000169,865380000,M100000001,12,특성화고등학교,N,영동산업과학고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,2400000,0,236464000,0,S110000176,1270747000,M100000001,12,일반고등학교,N,오창고등학교,,,
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,4300000,0,253598000,0,S110000177,1563681000,M100000001,12,일반고등학교,N,옥천고등학교,,,
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,22000000,7700000,0,116159000,0,S110000179,1021856000,M100000001,12,특성화고등학교,N,충북산업과학고등학교,,고,4.0
공립,4,충청북도 음성군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,1000000,5600000,0,236511000,0,S110000183,1459768000,M100000001,12,일반고등학교,N,음성고등학교,,,
공립,4,충청북도 제천시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,40000000,6700000,0,158114000,0,S110000186,1137559000,M100000001,12,특성화고등학교,N,제천산업고등학교,,고,4.0
공립,4,충청북도 제천시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,10200000,0,422999000,0,S110000191,1406206000,M100000001,12,일반고등학교,N,제천고등학교,,,
공립,4,충청북도 제천시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,48562000,7200000,0,66691000,0,S110000192,864187000,M100000001,12,특성화고등학교,N,제천디지털전자고등학교,,,
공립,4,충청북도 제천시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,31000000,43500000,0,332412000,0,S110000193,1503567000,M100000001,12,일반고등학교,N,제천제일고등학교,,고,4.0
공립,4,충청북도 제천시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,500000,8700000,0,116830000,0,S110000194,1223461000,M100000001,12,특성화고등학교,N,제천상업고등학교,,,
공립,4,충청북도 제천시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,6500000,0,392250000,0,S110000195,1394947000,M100000001,12,일반고등학교,N,제천여자고등학교,,고,4.0
공립,4,충청북도 증평군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,49000000,8000000,0,138267000,0,S110000200,1411467000,M100000001,12,특성화고등학교,N,증평공업고등학교,,고,4.0
공립,4,충청북도 증평군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,3400000,0,62778000,0,S110000203,982256000,M100000001,12,특성화고등학교,N,충북비즈니스고등학교,,,
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,12010000,4030000,0,491130000,0,S110000204,1398681000,M100000001,12,일반고등학교,N,진천고등학교,,,
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,60000000,21100000,0,428565000,0,S110000205,2176689000,M100000001,12,특수목적고등학교,N,한국바이오마이스터고등학교,,고,4.0
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,25000000,12500000,0,59874000,0,S110000207,862920000,M100000001,12,특성화고등학교,N,진천상업고등학교,,,
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,15000000,800000,0,42635000,55256000,S110000209,468090000,M100000001,12,일반고등학교,N,청산고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,50016000,23200000,0,1041016000,0,S110000212,2335444000,M100000001,12,자율고등학교,N,청주고등학교,,고,4.0
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,80000000,54000000,0,580353000,0,S110000215,2769536000,M100000001,12,특성화고등학교,N,청주공업고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,25000000,336820000,0,248997000,0,S110000216,1899423000,M100000001,12,특성화고등학교,N,청주농업고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,7320000,0,584778000,0,S110000220,1941581000,M100000001,12,일반고등학교,N,청주여자고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,38092000,4800000,0,291935000,0,S110000224,1839169000,M100000001,12,특수목적고등학교,N,청주외국어고등학교,,,
공립,4,충청북도 청주시 서원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,4710000,0,444961000,0,S110000226,2068936000,M100000001,12,일반고등학교,N,청주중앙여자고등학교,,,
공립,4,충청북도 청주시 서원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,6700000,0,529605000,0,S110000231,1855315000,M100000001,12,일반고등학교,N,충북고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,38800000,0,333112000,0,S110000232,2242606000,M100000001,12,특성화고등학교,N,충북공업고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,50000000,7612000,0,1323254000,0,S110000233,1413080000,M100000001,12,특수목적고등학교,N,충북과학고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,4550000,0,272035000,0,S110000236,3269931000,M100000001,12,특수목적고등학교,N,충북예술고등학교,,고,4.0
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,11800000,0,100417000,0,S110000237,1385556000,M100000001,12,특성화고등학교,N,충북상업정보고등학교,,,
공립,4,충청북도 청주시 서원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,12497000,0,62360000,0,S110000238,1325584000,M100000001,12,특성화고등학교,N,청주하이텍고등학교,,,
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,70000000,7000000,0,126290000,0,S110000240,2608198000,M100000001,12,특수목적고등학교,N,충북체육고등학교,,,
공립,4,충청북도 충주시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,8300000,0,459812000,0,S110000242,2144704000,M100000001,12,자율고등학교,N,충주고등학교,,,
공립,4,충청북도 충주시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,25000000,17250000,0,135710000,0,S110000244,1379813000,M100000001,12,특성화고등학교,N,충주공업고등학교,,,
공립,4,충청북도 충주시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,0,8370000,0,360147000,0,S110000245,1320227000,M100000001,12,일반고등학교,N,국원고등학교,,고,4.0
공립,4,충청북도 충주시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,10900000,0,592594000,0,S110000248,1539781000,M100000001,12,일반고등학교,N,충주여자고등학교,,,
공립,4,충청북도 충주시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,7200000,0,601655000,0,S110000250,1796729000,M100000001,12,일반고등학교,N,충주예성여자고등학교,,고,4.0
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,8000000,3602000,0,31950000,15927000,S110000254,300630000,M100000001,12,일반고등학교,N,학산고등학교,,고,4.0
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,14000000,1150000,0,23571000,0,S110000259,476643000,M100000001,12,일반고등학교,N,황간고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,50000000,4200000,0,446189000,0,S110001839,1939297000,M100000001,12,일반고등학교,N,흥덕고등학교,,고,4.0
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,1500000,0,409727000,0,S110001840,1990538000,M100000001,12,일반고등학교,N,서원고등학교,,고,4.0
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,3000000,4050000,0,339205000,0,S110001841,1873568000,M100000001,12,일반고등학교,N,주성고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,9000000,0,397666000,0,S110001888,1915617000,M100000001,12,일반고등학교,N,양청고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,80000000,9000000,0,2120525000,0,S110001915,1506058000,M100000001,12,자율고등학교,N,청원고등학교,,고,4.0
공립,4,충청북도 청주시 서원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,15000000,6500000,0,510501000,0,S110001916,1692718000,M100000001,12,일반고등학교,N,산남고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,3900000,0,757536000,0,S110001917,1697627000,M100000001,12,일반고등학교,N,봉명고등학교,,,
공립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10009000,6000000,0,651057000,0,S110002004,1622589000,M100000001,12,자율고등학교,N,오송고등학교,,,
공립,4,충청북도 음성군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,3100000,0,370201000,0,S110002081,1554427000,M100000001,12,일반고등학교,N,대금고등학교,,고,4.0
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30583000,4000000,0,397595000,0,S110002171,1892812000,M100000001,12,일반고등학교,N,서전고등학교,,,
공립,4,충청북도 충주시,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,70000000,3280000,0,158002000,0,S110002300,878278000,M100000001,12,일반고등학교,N,중앙탑고등학교,,고,4.0
