SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,경상남도 진주시,3.0,교육부,경상남도교육청,A000000001,N,복식부기,결산세입,59881891,25040090,0,97209450,588114980,S000003605,788264000,A000000001,17,N,경상국립대학교사범대학부설중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,22311150,6572370,0,110335210,280000,S160000750,2096911200,S100000001,17,N,거제고현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,24711600,1191360,0,39330360,0,S160000752,944515140,S100000001,17,N,거제제일중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,20132530,15329110,0,190465390,5962000,S160000753,2297052220,S100000001,17,N,거제중앙중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,9247740,1774900,0,28761720,0,S160000756,714999800,S100000001,17,N,성포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,17867770,2827840,0,20803700,0,S160000757,596144570,S100000001,17,N,동부중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,16674240,7360720,0,85414970,120000,S160000759,1693112030,S100000001,17,N,신현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,25290570,2860230,0,34293460,2000000,S160000760,1065281570,S100000001,17,N,연초중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,37182800,2886690,0,91622400,180000,S160000761,1799640410,S100000001,17,N,옥포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,19140040,2044640,0,39043050,0,S160000764,914418660,S100000001,17,N,지세포중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,5991550,3682730,0,25488900,100000,S160000765,585891100,S100000001,17,N,하청중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,결산세입,4212620,575150,0,18683030,5900000,S160000909,559586230,S100000001,17,N,가조중학교,
,공립,3,경상남도 거창군,,거창교육지원청,경상남도교육청,S100000123,N,복식부기,결산세입,5884790,4652460,0,83604500,61223470,S160000912,1308574310,S100000001,17,N,거창여자중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,결산세입,52500620,8436050,0,101883780,2000000,S160000913,1773963050,S100000001,17,N,거창중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,Y,미지정,,0,0,0,0,0,S160000914,0,S100000001,17,Y,거창중학교고제분교장,본교에서 통합관리 운영하므로 제외처리함.
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,미지정,결산세입,2406020,3215950,0,13845290,0,S160000920,354601200,S100000001,17,N,웅양중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,N,미지정,결산세입,10634760,846700,0,29319450,0,S160001022,686313010,S100000001,17,N,고성동중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,N,미지정,결산세입,8366300,5390790,0,78102620,160000,S160001023,1521097470,S100000001,17,N,고성여자중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,N,복식부기,결산세입,14652970,2760940,0,55390080,0,S160001024,1227402560,S100000001,17,N,고성중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,N,미지정,결산세입,4403090,515300,0,12523040,0,S160001027,371418450,S100000001,17,N,동해중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,N,복식부기,결산세입,3692930,1552920,0,16737750,2750000,S160001030,574666170,S100000001,17,N,영천중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,N,복식부기,결산세입,6629920,1355830,0,34993290,35503720,S160001035,795982740,S100000001,17,N,회화중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,결산세입,12607500,2926290,0,115041260,1950000,S160001135,1687123470,S100000001,17,N,가야중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,N,미지정,결산세입,14663920,10179300,0,128211000,760000,S160001136,2204532080,S100000001,17,N,경운중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,미지정,결산세입,15396090,2170620,0,23088450,0,S160001137,687629550,S100000001,17,N,김해대동중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,N,미지정,결산세입,15468030,6762440,0,42658550,7110000,S160001138,1756271590,S100000001,17,N,김해서중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,결산세입,5625350,17231520,0,59372000,7630000,S160001139,1168559030,S100000001,17,N,김해여자중학교,
