FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,광주광역시 북구,교육부,광주광역시교육청,A000000001,25334880,N,0,복식부기,결산세출,518024370,353784310,249256110,270215370,986187430,S000003516,87078380,4003023.9,A000000001,5,일반고등학교,N,전남대학교사범대학부설고등학교,,고,4.0
공립,4,광주광역시 동구,광주광역시교육청,광주광역시교육청,F100000001,0,N,489259790,미지정,결산세출,568463590,259957340,271760725,177585380,893698710,S050000094,90176980,4155441.9,F100000001,5,자율고등학교,N,광주고등학교,,고,4.0
공립,4,광주광역시 북구,광주광역시교육청,광주광역시교육청,F100000001,26594810,N,176044410,복식부기,결산세출,1630213982,737570842,307735071,1550349885,1177939759,S050000096,74482220,19863395.0,F100000001,5,특수목적고등학교,N,광주과학고등학교,,,
공립,4,광주광역시 북구,광주광역시교육청,광주광역시교육청,F100000001,93488110,N,0,미지정,결산세출,1632030800,181353340,456305610,2072761900,1060852541,S050000097,125357950,6239900.4,F100000001,5,특성화고등학교,N,광주공업고등학교,,,
공립,4,광주광역시 서구,광주광역시교육청,광주광역시교육청,F100000001,0,N,0,미지정,결산세출,334690080,409590200,228103800,178239640,871262000,S050000112,44921990,2583509.6,F100000001,5,일반고등학교,N,광주여자고등학교,,,
공립,4,광주광역시 북구,광주광역시교육청,광주광역시교육청,F100000001,95063070,N,66000000,복식부기,결산세출,614829330,120437020,14942010,574665050,400602717,S050000116,106787790,5372849.0,F100000001,5,특수목적고등학교,N,광주예술고등학교,,,
공립,4,광주광역시 북구,광주광역시교육청,광주광역시교육청,F100000001,13840750,N,0,미지정,결산세출,547314210,477550700,522957363,1456121454,577610897,S050000119,61752660,7073787.3,F100000001,5,특성화고등학교,N,광주자연과학고등학교,,고,4.0
공립,4,광주광역시 광산구,광주광역시교육청,광주광역시교육청,F100000001,136931489,N,0,복식부기,결산세출,595997770,815092772,11507450,3363366924,847284887,S050000120,27492750,25207278.4,F100000001,5,특수목적고등학교,N,광주소프트웨어마이스터고등학교,,,
공립,4,광주광역시 광산구,광주광역시교육청,광주광역시교육청,F100000001,64149860,N,368032460,복식부기,결산세출,685529510,327168010,526845930,3743111740,959222490,S050000121,66037350,7057693.6,F100000001,5,특성화고등학교,N,광주전자공업고등학교,,,
공립,4,광주광역시 광산구,광주광역시교육청,광주광역시교육청,F100000001,59680,N,1500000,복식부기,결산세출,320153240,1282711724,177160550,2034942852,924156814,S050000122,71723470,20832936.5,F100000001,5,특수목적고등학교,N,광주자동화설비공업고등학교,,고,4.0
공립,4,광주광역시 북구,광주광역시교육청,광주광역시교육청,F100000001,1117470,N,1212541590,미지정,결산세출,440243989,393184330,593144286,182908090,813169750,S050000123,258388420,5778483.6,F100000001,5,자율고등학교,N,광주제일고등학교,,,
