FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,전북특별자치도 전주시 덕진구,교육부,전북특별자치도교육청,A000000001,50117000,N,0,미지정,결산세출,566290730,249590260,156639890,768924020,1397321700,S000003520,87108550,4846142.2,A000000001,14,일반고등학교,N,전북대학교사범대학부설고등학교,,고,4.0
국립,4,전북특별자치도 익산시,교육부,전북특별자치도교육청,A000000001,4795669,N,273670470,복식부기,결산세출,1710339740,928021000,840542905,1862362080,2091351870,S000003550,880963445,12239383.4,A000000001,14,특수목적고등학교,N,전북기계공업고등학교,,,
공립,4,전북특별자치도 완주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,7152830,N,0,미지정,결산세출,204504740,374174760,18678140,128705750,606030150,S130000300,25825490,10420395.9,P100000001,14,특성화고등학교,N,고산고등학교,,고,4.0
공립,4,전북특별자치도 고창군,전북특별자치도교육청,전북특별자치도교육청,P100000001,9470120,N,222577130,미지정,결산세출,316165520,167575640,167363670,264512160,884238010,S130000301,45852780,6075307.1,P100000001,14,일반고등학교,N,고창고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,4215220,N,0,복식부기,결산세출,430118390,538526840,181113520,575960520,1117534430,S130000305,37906970,4737891.4,P100000001,14,일반고등학교,N,군산고등학교,,고,4.0
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,71016020,N,0,복식부기,결산세출,623333390,1392830530,554441720,779787170,809196220,S130000306,95071460,12951127.3,P100000001,14,특수목적고등학교,N,군산기계공업고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,1797240,N,0,미지정,결산세출,290529340,454104780,29883790,174935740,482901310,S130000307,39945480,7758408.8,P100000001,14,일반고등학교,N,한들고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,102504220,N,0,복식부기,결산세출,402414820,233241490,215554160,513878160,993445290,S130000308,35965280,4305178.3,P100000001,14,일반고등학교,N,군산동고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,11217660,N,0,복식부기,결산세출,415877850,501477630,940365010,201597690,541746450,S130000309,121287090,8677998.0,P100000001,14,일반고등학교,N,군산상일고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,1253960,N,59460420,복식부기,결산세출,510634270,214505040,70885050,742886060,1579073980,S130000310,58580060,3299978.4,P100000001,14,일반고등학교,N,군산여자고등학교,,고,4.0
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,70203110,N,0,미지정,결산세출,430794850,177585330,497550160,268897790,732885100,S130000311,142559110,6138823.9,P100000001,14,특성화고등학교,N,군산여자상업고등학교,,고,4.0
공립,4,전북특별자치도 김제시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,미지정,결산세출,169718110,113306300,114355530,155955900,236966080,S130000317,10915750,6621633.6,P100000001,14,일반고등학교,N,김제고등학교,,고,4.0
공립,4,전북특별자치도 김제시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,결산세출,322807700,154860600,119187760,233821870,749006700,S130000322,91491020,5305319.5,P100000001,14,일반고등학교,N,김제여자고등학교,,,
공립,4,전북특별자치도 김제시,전북특별자치도교육청,전북특별자치도교육청,P100000001,7605890,N,0,복식부기,결산세출,635375140,1309339120,1185350870,796603580,1179900210,S130000323,143140800,20298515.9,P100000001,14,특수목적고등학교,N,김제농생명마이스터고등학교,,,
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,미지정,결산세출,342115220,366778280,110300080,219346990,811882120,S130000325,46914180,5515514.2,P100000001,14,일반고등학교,N,남원고등학교,,,
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,32855260,N,0,미지정,결산세출,300532100,291080770,402610700,363328320,452506540,S130000326,76531020,9645450.8,P100000001,14,특성화고등학교,N,남원용성고등학교,,고,4.0
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,미지정,결산세출,309914120,202722060,57678760,214667070,802808230,S130000329,15727470,4357385.1,P100000001,14,일반고등학교,N,남원여자고등학교,,고,4.0
