SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,대구광역시 중구,,교육부,대구광역시교육청,A000000001,0,N,0,복식부기,예산세출,445632000,174739000,124227000,479151000,728115000,S000003491,103490000,3900102.5,A000000001,3,N,경북대학교사범대학부설중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,5000000,N,0,복식부기,예산세출,525317000,88425000,365100000,288905000,99242000,S030000366,10660000,3456622.5,D100000001,3,N,경상중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,188443000,68603000,23930000,90473000,87196000,S030000368,4126000,2690529.1,D100000001,3,N,경혜여자중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,6200000,복식부기,예산세출,198094000,53848000,64026000,161337000,124116000,S030000374,7716000,1116764.1,D100000001,3,N,대곡중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,192521000,64328000,470476000,95800000,86684000,S030000376,9904000,3075963.2,D100000001,3,N,대구중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,167176000,43774000,62341000,115786000,91895000,S030000378,4413000,1739731.2,D100000001,3,N,대명중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,199890000,58036000,107312000,144020000,147950000,S030000379,8336000,1629691.9,D100000001,3,N,대서중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,10000000,N,0,복식부기,예산세출,227419000,52260000,110372000,174544000,114241000,S030000380,23112000,1170967.1,D100000001,3,N,도원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,204567000,79738000,89720000,207128000,129478000,S030000384,8806000,1003398.9,D100000001,3,N,상원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,500000,N,0,복식부기,예산세출,174562000,87134000,12520000,99090000,81772000,S030000385,7036000,2541835.2,D100000001,3,N,상인중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,8000000,N,0,복식부기,예산세출,183359000,77405000,49980000,148560000,105544000,S030000386,6604000,1165899.4,D100000001,3,N,성당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,2000000,N,1000000,복식부기,예산세출,219580000,38733000,40080000,133624000,105647000,S030000387,22856000,1289519.5,D100000001,3,N,성산중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,9884000,N,0,복식부기,예산세출,193194000,58882000,54388000,232653000,131316000,S030000388,9727000,957065.2,D100000001,3,N,성서중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,3000000,N,0,복식부기,예산세출,200040000,59342000,52800000,177406000,123312000,S030000389,10856000,934062.6,D100000001,3,N,성지중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,182590000,73676000,19350000,83152000,81063000,S030000391,6086000,3511157.5,D100000001,3,N,신당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,7800000,복식부기,예산세출,192241000,89627000,32490000,81322000,112030000,S030000394,3706000,1449069.6,D100000001,3,N,와룡중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,3000000,N,10000000,복식부기,예산세출,202542000,48638000,95260000,135441000,113200000,S030000395,3930000,1342129.4,D100000001,3,N,용산중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,3000000,N,7000000,복식부기,예산세출,214792000,81764000,56830000,95025000,143630000,S030000398,5001000,1580838.5,D100000001,3,N,월배중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,207467000,41133000,36700000,102229000,81892000,S030000399,5726000,1963417.4,D100000001,3,N,이곡중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,202126000,114105000,21700000,126442000,95915000,S030000402,6385000,1255913.7,D100000001,3,N,학산중학교,
,공립,3,대구광역시 달성군,,대구광역시달성교육지원청,대구광역시교육청,D100000143,0,N,0,복식부기,예산세출,161521000,60838000,18970000,221491000,101145000,S030000555,4785000,1167864.5,D100000001,3,N,경서중학교,
중,공립,3,대구광역시 달성군,3.0,대구광역시달성교육지원청,대구광역시교육청,D100000143,1000000,N,0,복식부기,예산세출,184628000,111663000,21200000,112170000,136284000,S030000556,8055000,1074766.4,D100000001,3,N,구지중학교,
,공립,3,대구광역시 달성군,,대구광역시달성교육지원청,대구광역시교육청,D100000143,0,N,48066000,복식부기,예산세출,126910000,34138000,16940000,57480000,76210000,S030000557,13190000,2345496.9,D100000001,3,N,논공중학교,
,공립,3,대구광역시 달성군,,대구광역시달성교육지원청,대구광역시교육청,D100000143,0,N,10000000,복식부기,예산세출,191055000,94448000,31000000,121001000,110913000,S030000558,5500000,1005199.6,D100000001,3,N,다사중학교,
,공립,3,대구광역시 달성군,,대구광역시달성교육지원청,대구광역시교육청,D100000143,1000000,N,0,복식부기,예산세출,215777000,50343000,34605000,157236000,110859000,S030000560,9126000,1050718.7,D100000001,3,N,달성중학교,
중,공립,3,대구광역시 달성군,3.0,대구광역시달성교육지원청,대구광역시교육청,D100000143,0,N,0,복식부기,예산세출,224623000,60938000,53850000,178282000,124833000,S030000561,8086000,851586.4,D100000001,3,N,포산중학교,
,공립,3,대구광역시 달성군,,대구광역시달성교육지원청,대구광역시교육청,D100000143,1000000,N,0,복식부기,예산세출,175363000,50543000,34100000,119611000,73730000,S030000564,9742000,1751279.2,D100000001,3,N,화원중학교,
,공립,3,대구광역시 수성구,,대구광역시동부교육지원청,대구광역시교육청,D100000171,1000000,N,5000000,복식부기,예산세출,269985000,48382000,61970000,146575000,143386000,S030000624,5823000,1057551.9,D100000001,3,N,대구동부중학교,
중,공립,3,대구광역시 수성구,3.0,대구광역시동부교육지원청,대구광역시교육청,D100000171,9930000,N,14250000,복식부기,예산세출,274782000,101218000,294637000,210030000,159284000,S030000625,11426000,955201.6,D100000001,3,N,대구동중학교,
,공립,3,대구광역시 중구,,대구광역시동부교육지원청,대구광역시교육청,D100000171,1000000,N,10000000,복식부기,예산세출,154724000,84880000,16870000,115093000,68120000,S030000627,6496000,1778922.2,D100000001,3,N,대구제일중학교,
,공립,3,대구광역시 수성구,,대구광역시동부교육지원청,대구광역시교육청,D100000171,0,N,0,복식부기,예산세출,211595000,57605000,23450000,128805000,101850000,S030000632,5292000,1577901.5,D100000001,3,N,덕화중학교,
,공립,3,대구광역시 수성구,,대구광역시동부교육지원청,대구광역시교육청,D100000171,1000000,N,6000000,복식부기,예산세출,236376000,67361000,33700000,258069000,153584000,S030000633,8156000,746334.0,D100000001,3,N,동도중학교,
중,공립,3,대구광역시 수성구,3.0,대구광역시동부교육지원청,대구광역시교육청,D100000171,1000000,N,0,복식부기,예산세출,222796000,46435000,59950000,127813000,122801000,S030000635,7205000,1306666.7,D100000001,3,N,동원중학교,
,공립,3,대구광역시 동구,,대구광역시동부교육지원청,대구광역시교육청,D100000171,0,N,0,복식부기,예산세출,185492000,43346000,117650000,152630000,91595000,S030000636,12303000,2130798.6,D100000001,3,N,동촌중학교,
