SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,서울특별시 강동구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,32068772,47405958,0,303472580,9892775,S010000371,7228931840,B100000001,1,일반고등학교,N,강동고등학교
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,87039812,20451257,0,668171399,440606400,S010000372,8506256710,B100000001,1,일반고등학교,N,강서고등학교
,사립,4,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,272273570,111207013,0,400871770,381018280,S010000374,9666690420,B100000001,1,일반고등학교,N,건국대학교사범대학부속고등학교
고,사립,4,서울특별시 동작구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,5365463479,165998604,0,353042440,1171810870,S010000378,7339854160,B100000001,1,일반고등학교,N,경문고등학교
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,18374211,43391900,0,374081830,536568890,S010000380,8839536330,B100000001,1,일반고등학교,N,경복여자고등학교
고,사립,4,서울특별시 마포구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,355278452,64840575,0,585330671,565144875,S010000381,6667248470,B100000001,1,일반고등학교,N,경성고등학교
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,25424642,119167256,0,1209040728,366293605,S010000382,6781072930,B100000001,1,일반고등학교,N,경신고등학교
고,사립,4,서울특별시 동대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,145115292,103326098,0,6277628708,888441478,S010000384,2294752920,B100000001,1,자율고등학교,N,경희고등학교
,사립,4,서울특별시 동대문구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,1295030548,51853538,0,235192713,142706330,S010000385,9813821750,B100000001,1,일반고등학교,N,경희여자고등학교
고,사립,4,서울특별시 성북구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,167499875,656829136,0,513739570,384284300,S010000386,7880502360,B100000001,1,일반고등학교,N,계성고등학교
,사립,4,서울특별시 성북구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,121521993,6235168,0,271477660,420471970,S010000387,7434584350,B100000001,1,일반고등학교,N,고려대학교사범대학부속고등학교
고,사립,4,서울특별시 강동구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,298386603,60332578,0,475936870,97198100,S010000392,10035479215,B100000001,1,일반고등학교,N,광문고등학교
,사립,4,서울특별시 마포구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,135800892,169525258,0,980994534,420878940,S010000393,7011285630,B100000001,1,일반고등학교,N,광성고등학교
,사립,4,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,86151090,29109414,0,237727020,13603000,S010000394,8518474570,B100000001,1,일반고등학교,N,광신고등학교
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,29351855,66290951,0,459885640,27304765,S010000396,12791478970,B100000001,1,일반고등학교,N,광영고등학교
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,774706404,18628863,0,366958360,124042300,S010000397,10246003880,B100000001,1,일반고등학교,N,광영여자고등학교
고,사립,4,서울특별시 관악구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,1536749054,93306800,0,632438336,587517655,S010000403,8902319443,B100000001,1,일반고등학교,N,남강고등학교
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,140514008,32444301,0,845837640,1114627690,S010000405,8420009120,B100000001,1,일반고등학교,N,단국대학교사범대학부속고등학교
고,사립,4,서울특별시 동대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,37685834,194151370,0,5743313710,851568780,S010000407,2201784460,B100000001,1,자율고등학교,N,대광고등학교
고,사립,4,서울특별시 은평구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,72939444,32420907,0,429203679,5200000,S010000408,8990731960,B100000001,1,일반고등학교,N,대성고등학교
